frame_id,timestamp_s,track_id,label,x,y,raw_x,raw_y,conf
600,20.0,648,vehicle,1377,726,1426,761,0.934
600,20.0,784,vehicle,726,177,757,159,0.775
600,20.0,142,person,959,684,950,699,0.805
600,20.0,854,vehicle,1151,364,1165,389,0.793
600,20.0,914,vehicle,427,357,469,331,0.896
600,20.0,922,vehicle,1202,624,1239,641,0.654
600,20.0,867,person,905,298,916,300,0.65
600,20.0,956,vehicle,501,731,573,715,0.475
600,20.0,18,vehicle,57,484,56,484,0.549
600,20.0,691,person,1671,561,1671,561,0.403
600,20.0,704,person,851,269,851,269,0.57
600,20.0,968,person,1424,468,1437,474,0.552
600,20.0,310,vehicle,1306,415,1306,414,0.328
600,20.0,863,vehicle,1551,321,1551,321,0.602
600,20.0,1020,person,1031,412,1035,408,0.711
600,20.0,950,person,1273,356,1274,352,0.407
600,20.0,1028,vehicle,951,87,966,77,0.711
600,20.0,1037,vehicle,1147,163,1136,180,0.807
600,20.0,30,person,1005,435,1006,427,0.647
600,20.0,969,person,807,250,812,253,0.472
600,20.0,1042,person,166,429,153,436,0.66
600,20.0,929,person,326,318,314,323,0.489
600,20.0,915,person,204,410,197,417,0.597
600,20.0,201,person,1056,488,1072,488,0.651
600,20.0,876,person,421,262,412,267,0.495
600,20.0,1000,vehicle,445,299,524,254,0.503
600,20.0,1041,person,1184,241,1179,247,0.376
600,20.0,909,person,292,326,282,334,0.708
600,20.0,933,person,267,314,257,319,0.353
600,20.0,1064,person,207,375,200,382,0.47
600,20.0,959,person,57,502,33,527,0.761
600,20.0,912,person,440,261,424,266,0.413
600,20.0,979,person,372,275,342,293,0.431
600,20.0,974,person,147,431,124,442,0.394
600,20.0,1012,vehicle,1327,276,1327,276,0.316
600,20.0,1074,person,458,213,456,215,0.305
601,20.033,10,vehicle,1802,730,1802,730,0.841
601,20.033,12,vehicle,1571,485,1570,485,0.725
601,20.033,64,person,850,910,837,931,0.778
601,20.033,119,person,853,712,841,725,0.729
601,20.033,368,person,1129,408,1123,419,0.725
601,20.033,531,vehicle,1823,946,1873,979,0.67
601,20.033,490,vehicle,1527,676,1564,696,0.875
601,20.033,22,vehicle,1404,217,1403,217,0.744
601,20.033,13,vehicle,1453,287,1453,286,0.612
601,20.033,648,vehicle,1383,730,1433,765,0.931
601,20.033,784,vehicle,729,175,760,158,0.767
601,20.033,142,person,958,685,950,700,0.802
601,20.033,854,vehicle,1152,366,1167,389,0.833
601,20.033,914,vehicle,432,354,474,328,0.872
601,20.033,922,vehicle,1207,626,1244,643,0.669
601,20.033,867,person,906,298,917,300,0.683
601,20.033,956,vehicle,509,729,581,714,0.512
601,20.033,18,vehicle,57,484,55,488,0.506
601,20.033,691,person,1671,561,1671,561,0.363
601,20.033,704,person,851,269,851,269,0.558
601,20.033,968,person,1426,468,1439,475,0.639
601,20.033,310,vehicle,1306,415,1306,414,0.388
601,20.033,863,vehicle,1551,321,1550,321,0.618
601,20.033,1020,person,1032,412,1036,407,0.738
601,20.033,950,person,1273,355,1274,352,0.344
601,20.033,1028,vehicle,952,86,966,76,0.696
601,20.033,1037,vehicle,1146,165,1135,181,0.847
601,20.033,30,person,1005,434,1006,426,0.678
601,20.033,969,person,807,251,812,253,0.406
601,20.033,1042,person,165,430,151,438,0.681
601,20.033,929,person,325,318,313,321,0.483
601,20.033,915,person,203,410,195,416,0.653
601,20.033,201,person,1058,488,1073,488,0.747
601,20.033,876,person,420,263,411,267,0.551
601,20.033,1041,person,1183,242,1179,247,0.365
601,20.033,909,person,291,327,281,334,0.636
601,20.033,959,person,55,505,32,527,0.768
601,20.033,912,person,439,261,424,267,0.519
601,20.033,1080,vehicle,72,766,72,766,0.351
601,20.033,979,person,369,277,341,293,0.467
601,20.033,974,person,144,432,122,442,0.316
601,20.033,1012,vehicle,1327,276,1327,276,0.31
601,20.033,1052,person,519,209,508,212,0.378
601,20.033,992,vehicle,830,765,961,771,0.445
602,20.067,10,vehicle,1802,730,1801,730,0.84
602,20.067,12,vehicle,1571,485,1569,484,0.746
602,20.067,64,person,849,912,836,930,0.731
602,20.067,119,person,852,713,839,725,0.772
602,20.067,368,person,1129,409,1123,418,0.735
602,20.067,531,vehicle,1829,949,1877,982,0.473
602,20.067,490,vehicle,1531,678,1569,698,0.879
602,20.067,22,vehicle,1404,217,1403,217,0.738
602,20.067,13,vehicle,1453,287,1453,286,0.629
602,20.067,648,vehicle,1388,734,1439,769,0.924
602,20.067,784,vehicle,732,173,762,156,0.729
602,20.067,142,person,957,687,949,701,0.797
602,20.067,854,vehicle,1154,369,1169,391,0.852
602,20.067,914,vehicle,436,351,479,325,0.899
602,20.067,922,vehicle,1211,628,1249,645,0.658
602,20.067,867,person,907,299,917,301,0.72
602,20.067,956,vehicle,517,727,589,711,0.497
602,20.067,18,vehicle,57,485,56,493,0.502
602,20.067,691,person,1671,561,1671,561,0.338
602,20.067,704,person,851,269,851,269,0.561
602,20.067,968,person,1427,469,1441,476,0.647
602,20.067,310,vehicle,1306,415,1306,414,0.445
602,20.067,863,vehicle,1551,321,1550,321,0.562
602,20.067,1020,person,1032,411,1036,404,0.732
602,20.067,950,person,1273,355,1274,351,0.444
602,20.067,1028,vehicle,954,85,968,75,0.668
602,20.067,1037,vehicle,1144,167,1134,183,0.784
602,20.067,30,person,1005,433,1007,423,0.708
602,20.067,969,person,808,251,813,253,0.432
602,20.067,1042,person,163,431,150,440,0.678
602,20.067,929,person,323,318,311,323,0.428
602,20.067,915,person,202,411,193,416,0.713
602,20.067,201,person,1059,488,1074,488,0.704
602,20.067,876,person,419,263,411,268,0.575
602,20.067,1041,person,1183,242,1179,247,0.358
602,20.067,909,person,290,328,280,334,0.635
602,20.067,959,person,52,507,32,527,0.794
602,20.067,912,person,437,262,425,267,0.55
602,20.067,1080,vehicle,73,766,75,762,0.65
602,20.067,979,person,366,278,340,293,0.386
602,20.067,1012,vehicle,1327,276,1327,276,0.314
602,20.067,1082,person,1239,276,1239,276,0.32
602,20.067,992,vehicle,844,766,972,773,0.439
602,20.067,1069,vehicle,1604,334,1604,335,0.349
603,20.1,10,vehicle,1802,730,1802,730,0.822
603,20.1,12,vehicle,1571,484,1568,484,0.728
603,20.1,64,person,847,914,836,930,0.645
603,20.1,119,person,851,714,837,725,0.791
603,20.1,368,person,1128,410,1122,418,0.742
603,20.1,531,vehicle,1834,953,1883,981,0.562
603,20.1,490,vehicle,1535,680,1572,700,0.891
603,20.1,22,vehicle,1404,217,1403,217,0.741
603,20.1,13,vehicle,1453,287,1453,287,0.609
603,20.1,648,vehicle,1394,738,1445,774,0.926
603,20.1,784,vehicle,736,171,764,154,0.744
603,20.1,142,person,956,688,947,701,0.788
603,20.1,854,vehicle,1156,371,1171,392,0.775
603,20.1,914,vehicle,441,348,482,322,0.872
603,20.1,922,vehicle,1215,630,1254,647,0.7
603,20.1,867,person,908,299,917,301,0.708
603,20.1,956,vehicle,525,725,598,709,0.494
603,20.1,18,vehicle,57,486,57,493,0.512
603,20.1,691,person,1671,561,1671,562,0.321
603,20.1,704,person,851,269,851,269,0.566
603,20.1,968,person,1429,470,1443,479,0.66
603,20.1,310,vehicle,1306,415,1307,414,0.512
603,20.1,863,vehicle,1551,321,1551,321,0.57
603,20.1,1020,person,1033,410,1036,402,0.685
603,20.1,950,person,1273,354,1274,350,0.437
603,20.1,1028,vehicle,955,84,968,74,0.63
603,20.1,1037,vehicle,1143,169,1133,185,0.832
603,20.1,30,person,1005,432,1007,422,0.71
603,20.1,969,person,808,251,813,254,0.493
603,20.1,1042,person,162,432,150,440,0.522
603,20.1,929,person,322,319,310,325,0.601
603,20.1,915,person,201,412,192,418,0.695
603,20.1,201,person,1061,488,1075,488,0.71
603,20.1,876,person,419,264,412,269,0.555
603,20.1,1041,person,1183,243,1179,248,0.418
603,20.1,909,person,289,328,278,334,0.657
603,20.1,959,person,50,509,30,527,0.794
603,20.1,912,person,436,263,424,268,0.607
603,20.1,1080,vehicle,73,765,77,755,0.488
603,20.1,1012,vehicle,1327,276,1327,276,0.307
603,20.1,1082,person,1239,276,1239,277,0.31
603,20.1,992,vehicle,858,767,982,775,0.383
603,20.1,1069,vehicle,1604,334,1604,335,0.335
603,20.1,1060,vehicle,59,546,135,494,0.572
604,20.133,10,vehicle,1802,730,1803,730,0.822
604,20.133,12,vehicle,1570,484,1568,484,0.771
604,20.133,64,person,846,916,835,930,0.731
604,20.133,119,person,849,715,836,725,0.787
604,20.133,368,person,1127,411,1121,418,0.74
604,20.133,490,vehicle,1539,682,1576,703,0.885
604,20.133,22,vehicle,1404,217,1403,217,0.738
604,20.133,13,vehicle,1453,287,1453,286,0.597
604,20.133,648,vehicle,1400,742,1452,778,0.931
604,20.133,784,vehicle,739,169,765,152,0.701
604,20.133,142,person,955,689,947,700,0.53
604,20.133,854,vehicle,1158,373,1173,393,0.835
604,20.133,914,vehicle,446,345,487,319,0.894
604,20.133,922,vehicle,1220,632,1259,650,0.685
604,20.133,867,person,909,299,918,301,0.687
604,20.133,956,vehicle,533,723,606,707,0.747
604,20.133,18,vehicle,57,487,58,495,0.469
604,20.133,691,person,1671,561,1671,562,0.317
604,20.133,704,person,851,269,851,270,0.56
604,20.133,968,person,1430,471,1444,482,0.659
604,20.133,310,vehicle,1306,414,1307,413,0.448
604,20.133,863,vehicle,1551,321,1551,321,0.557
604,20.133,1020,person,1033,409,1037,399,0.694
604,20.133,950,person,1273,354,1274,349,0.462
604,20.133,1028,vehicle,957,83,969,73,0.636
604,20.133,1037,vehicle,1142,171,1131,187,0.869
604,20.133,30,person,1006,431,1007,421,0.694
604,20.133,969,person,809,251,814,254,0.518
604,20.133,929,person,321,320,310,328,0.736
604,20.133,915,person,200,413,192,420,0.728
604,20.133,201,person,1062,488,1076,488,0.666
604,20.133,876,person,418,264,410,268,0.428
604,20.133,1041,person,1182,243,1178,248,0.399
604,20.133,909,person,288,329,278,335,0.679
604,20.133,959,person,48,511,28,527,0.736
604,20.133,912,person,435,263,423,270,0.631
604,20.133,1080,vehicle,73,763,73,751,0.591
604,20.133,1012,vehicle,1327,276,1327,276,0.314
604,20.133,1082,person,1239,276,1239,280,0.338
604,20.133,992,vehicle,872,768,992,777,0.38
604,20.133,1069,vehicle,1604,334,1604,335,0.336
604,20.133,1060,vehicle,67,540,141,490,0.557
604,20.133,933,person,265,315,252,320,0.371
604,20.133,1052,person,518,210,506,214,0.312
605,20.167,10,vehicle,1802,730,1801,730,0.805
605,20.167,12,vehicle,1570,484,1568,484,0.781
605,20.167,64,person,845,917,835,929,0.637
605,20.167,119,person,848,716,834,724,0.77
605,20.167,368,person,1127,412,1121,418,0.736
605,20.167,490,vehicle,1544,685,1581,705,0.874
605,20.167,22,vehicle,1404,217,1403,217,0.752
605,20.167,13,vehicle,1453,287,1453,287,0.61
605,20.167,648,vehicle,1406,746,1459,782,0.919
605,20.167,784,vehicle,741,167,767,150,0.669
605,20.167,142,person,954,690,945,700,0.555
605,20.167,854,vehicle,1159,376,1175,396,0.843
605,20.167,914,vehicle,450,342,491,316,0.917
605,20.167,922,vehicle,1224,634,1263,651,0.646
605,20.167,867,person,910,299,918,301,0.591
605,20.167,956,vehicle,541,722,615,704,0.502
605,20.167,18,vehicle,57,487,57,489,0.576
605,20.167,691,person,1671,561,1671,562,0.319
605,20.167,704,person,851,269,851,270,0.532
605,20.167,968,person,1432,473,1445,485,0.618
605,20.167,310,vehicle,1306,414,1307,413,0.538
605,20.167,863,vehicle,1551,321,1551,321,0.595
605,20.167,1020,person,1034,408,1038,397,0.7
605,20.167,950,person,1273,353,1274,346,0.455
605,20.167,1028,vehicle,958,82,970,73,0.645
605,20.167,1037,vehicle,1141,172,1130,189,0.863
605,20.167,30,person,1006,430,1007,421,0.693
605,20.167,969,person,809,252,814,256,0.47
605,20.167,929,person,320,321,310,329,0.687
605,20.167,915,person,199,414,191,423,0.71
605,20.167,201,person,1064,488,1077,488,0.636
605,20.167,876,person,417,264,409,268,0.393
605,20.167,1041,person,1182,244,1178,248,0.403
605,20.167,909,person,287,330,277,335,0.468
605,20.167,959,person,46,512,26,527,0.515
605,20.167,912,person,434,264,422,272,0.576
605,20.167,1080,vehicle,73,761,70,745,0.67
605,20.167,1082,person,1239,277,1239,282,0.345
605,20.167,992,vehicle,885,769,1001,779,0.368
605,20.167,1069,vehicle,1604,334,1603,335,0.301
605,20.167,1060,vehicle,75,535,148,486,0.692
605,20.167,1085,vehicle,1904,982,1904,982,0.516
605,20.167,1086,person,353,267,353,267,0.345
605,20.167,1091,vehicle,1612,187,1611,187,0.321
605,20.167,933,person,264,315,252,318,0.365
605,20.167,978,person,376,346,356,366,0.419
606,20.2,10,vehicle,1802,730,1795,731,0.853
606,20.2,12,vehicle,1570,484,1568,484,0.773
606,20.2,64,person,844,918,834,928,0.794
606,20.2,119,person,846,717,833,728,0.722
606,20.2,368,person,1126,412,1121,418,0.732
606,20.2,490,vehicle,1548,687,1585,707,0.875
606,20.2,22,vehicle,1404,217,1403,217,0.747
606,20.2,13,vehicle,1453,287,1453,287,0.587
606,20.2,648,vehicle,1412,750,1465,787,0.921
606,20.2,784,vehicle,744,166,768,148,0.672
606,20.2,142,person,953,691,943,700,0.737
606,20.2,854,vehicle,1161,378,1177,398,0.865
606,20.2,914,vehicle,455,340,496,313,0.893
606,20.2,922,vehicle,1228,636,1268,654,0.756
606,20.2,867,person,911,300,919,302,0.562
606,20.2,956,vehicle,549,719,621,701,0.506
606,20.2,18,vehicle,57,487,59,490,0.608
606,20.2,691,person,1671,561,1671,562,0.361
606,20.2,704,person,851,269,851,270,0.555
606,20.2,968,person,1433,474,1446,487,0.611
606,20.2,310,vehicle,1306,414,1307,413,0.509
606,20.2,863,vehicle,1551,321,1551,321,0.596
606,20.2,1020,person,1034,407,1038,396,0.697
606,20.2,950,person,1274,352,1274,343,0.494
606,20.2,1028,vehicle,960,81,972,72,0.607
606,20.2,1037,vehicle,1140,174,1129,191,0.87
606,20.2,30,person,1006,429,1006,421,0.604
606,20.2,969,person,810,252,815,256,0.479
606,20.2,929,person,319,322,309,330,0.725
606,20.2,915,person,199,415,191,426,0.697
606,20.2,201,person,1065,488,1078,488,0.599
606,20.2,876,person,416,265,408,270,0.418
606,20.2,1041,person,1181,244,1178,249,0.444
606,20.2,909,person,286,330,278,336,0.543
606,20.2,959,person,44,514,25,530,0.687
606,20.2,912,person,432,265,422,273,0.541
606,20.2,1080,vehicle,73,759,69,738,0.577
606,20.2,1082,person,1239,278,1240,283,0.307
606,20.2,992,vehicle,897,770,1011,781,0.303
606,20.2,1069,vehicle,1604,334,1603,335,0.345
606,20.2,1060,vehicle,83,530,154,482,0.593
606,20.2,1086,person,353,267,353,270,0.322
606,20.2,1091,vehicle,1611,187,1611,187,0.324
606,20.2,933,person,263,315,252,319,0.421
606,20.2,1074,person,458,213,451,215,0.316
606,20.2,979,person,363,280,339,299,0.525
606,20.2,1042,person,161,434,148,456,0.359
607,20.233,10,vehicle,1801,730,1793,730,0.837
607,20.233,12,vehicle,1570,484,1568,484,0.765
607,20.233,64,person,843,919,834,933,0.798
607,20.233,119,person,845,719,831,732,0.764
607,20.233,368,person,1126,413,1121,418,0.681
607,20.233,490,vehicle,1552,689,1589,708,0.884
607,20.233,22,vehicle,1404,217,1403,217,0.756
607,20.233,13,vehicle,1453,287,1453,287,0.549
607,20.233,648,vehicle,1418,754,1473,791,0.929
607,20.233,784,vehicle,747,164,770,147,0.664
607,20.233,142,person,952,692,943,700,0.785
607,20.233,854,vehicle,1163,380,1179,402,0.878
607,20.233,914,vehicle,459,337,500,311,0.881
607,20.233,922,vehicle,1233,638,1273,656,0.684
607,20.233,867,person,912,300,921,302,0.518
607,20.233,956,vehicle,557,717,627,699,0.365
607,20.233,18,vehicle,57,487,58,488,0.661
607,20.233,691,person,1671,561,1671,562,0.354
607,20.233,704,person,851,269,851,270,0.555
607,20.233,968,person,1435,475,1447,488,0.582
607,20.233,310,vehicle,1306,414,1307,413,0.463
607,20.233,863,vehicle,1551,321,1551,321,0.603
607,20.233,1020,person,1035,405,1039,395,0.681
607,20.233,950,person,1274,351,1274,342,0.472
607,20.233,1028,vehicle,961,80,973,71,0.569
607,20.233,1037,vehicle,1139,176,1129,192,0.866
607,20.233,30,person,1006,428,1006,421,0.569
607,20.233,969,person,811,253,816,257,0.511
607,20.233,929,person,318,323,309,330,0.738
607,20.233,915,person,198,416,191,426,0.539
607,20.233,201,person,1067,488,1082,487,0.385
607,20.233,876,person,415,266,406,272,0.383
607,20.233,1041,person,1181,245,1178,251,0.462
607,20.233,909,person,285,331,278,338,0.631
607,20.233,959,person,42,516,23,530,0.559
607,20.233,912,person,431,266,422,274,0.528
607,20.233,1080,vehicle,73,756,72,730,0.82
607,20.233,1082,person,1239,278,1240,285,0.335
607,20.233,992,vehicle,910,772,1020,785,0.405
607,20.233,1069,vehicle,1604,334,1603,335,0.3
607,20.233,1060,vehicle,91,524,161,477,0.398
607,20.233,1091,vehicle,1611,187,1610,187,0.327
607,20.233,933,person,262,316,252,319,0.431
607,20.233,1074,person,457,214,451,218,0.324
607,20.233,979,person,361,283,339,301,0.468
607,20.233,1042,person,160,436,151,456,0.468
607,20.233,974,person,141,434,113,454,0.326
607,20.233,1012,vehicle,1327,276,1327,276,0.31
608,20.267,10,vehicle,1800,730,1791,731,0.687
608,20.267,12,vehicle,1570,484,1568,485,0.789
608,20.267,64,person,842,922,832,940,0.832
608,20.267,119,person,843,721,829,741,0.773
608,20.267,368,person,1125,413,1121,417,0.735
608,20.267,490,vehicle,1556,691,1593,710,0.869
608,20.267,22,vehicle,1404,217,1403,217,0.723
608,20.267,13,vehicle,1453,287,1453,288,0.492
608,20.267,648,vehicle,1424,758,1480,796,0.932
608,20.267,784,vehicle,749,162,772,145,0.773
608,20.267,142,person,951,693,940,700,0.771
608,20.267,854,vehicle,1165,383,1182,405,0.826
608,20.267,914,vehicle,464,334,504,308,0.896
608,20.267,922,vehicle,1237,640,1278,658,0.722
608,20.267,867,person,913,300,922,302,0.537
608,20.267,956,vehicle,564,715,631,696,0.434
608,20.267,18,vehicle,57,487,57,487,0.48
608,20.267,691,person,1671,561,1671,561,0.336
608,20.267,704,person,851,269,851,269,0.56
608,20.267,968,person,1436,477,1447,491,0.556
608,20.267,310,vehicle,1306,414,1306,414,0.478
608,20.267,863,vehicle,1551,321,1550,321,0.638
608,20.267,1020,person,1035,404,1040,395,0.695
608,20.267,950,person,1274,350,1274,342,0.499
608,20.267,1028,vehicle,962,79,975,69,0.539
608,20.267,1037,vehicle,1138,178,1128,194,0.871
608,20.267,30,person,1006,428,1006,421,0.591
608,20.267,969,person,811,253,817,256,0.54
608,20.267,929,person,317,323,308,331,0.567
608,20.267,915,person,197,417,189,427,0.508
608,20.267,201,person,1069,488,1083,488,0.521
608,20.267,1041,person,1181,246,1178,253,0.456
608,20.267,909,person,284,332,279,340,0.673
608,20.267,959,person,40,518,23,535,0.61
608,20.267,912,person,430,267,421,275,0.337
608,20.267,1080,vehicle,73,753,76,727,0.516
608,20.267,1082,person,1240,279,1241,286,0.305
608,20.267,992,vehicle,922,773,1030,789,0.471
608,20.267,1069,vehicle,1604,335,1603,335,0.358
608,20.267,933,person,261,316,251,321,0.496
608,20.267,979,person,359,284,338,301,0.461
608,20.267,974,person,138,437,113,456,0.629
609,20.3,10,vehicle,1799,730,1790,731,0.636
609,20.3,12,vehicle,1570,484,1569,485,0.775
609,20.3,64,person,841,924,831,946,0.84
609,20.3,119,person,842,723,828,743,0.764
609,20.3,368,person,1125,414,1121,418,0.748
609,20.3,490,vehicle,1560,693,1596,712,0.888
609,20.3,22,vehicle,1404,217,1404,217,0.727
609,20.3,13,vehicle,1453,287,1453,288,0.515
609,20.3,648,vehicle,1430,763,1487,800,0.923
609,20.3,784,vehicle,752,160,773,144,0.771
609,20.3,142,person,950,694,938,702,0.794
609,20.3,854,vehicle,1167,385,1184,406,0.826
609,20.3,914,vehicle,468,331,508,306,0.859
609,20.3,922,vehicle,1242,642,1282,660,0.711
609,20.3,867,person,914,300,924,302,0.615
609,20.3,18,vehicle,57,487,55,488,0.334
609,20.3,691,person,1671,561,1672,561,0.333
609,20.3,704,person,851,269,851,269,0.584
609,20.3,968,person,1437,478,1447,491,0.498
609,20.3,310,vehicle,1306,414,1306,415,0.453
609,20.3,863,vehicle,1551,321,1550,321,0.644
609,20.3,1020,person,1036,403,1041,395,0.714
609,20.3,950,person,1274,349,1275,341,0.505
609,20.3,1028,vehicle,964,78,976,67,0.523
609,20.3,1037,vehicle,1137,180,1127,196,0.868
609,20.3,30,person,1006,427,1006,421,0.636
609,20.3,969,person,812,253,817,256,0.553
609,20.3,929,person,316,324,308,332,0.544
609,20.3,915,person,196,418,188,424,0.425
609,20.3,201,person,1070,488,1086,489,0.341
609,20.3,1041,person,1181,247,1178,253,0.483
609,20.3,909,person,284,333,278,341,0.671
609,20.3,959,person,38,520,23,538,0.571
609,20.3,912,person,430,268,421,276,0.345
609,20.3,1080,vehicle,74,750,81,722,0.446
609,20.3,1082,person,1240,280,1242,286,0.31
609,20.3,992,vehicle,933,775,1039,792,0.52
609,20.3,1069,vehicle,1604,335,1603,335,0.363
609,20.3,933,person,260,317,251,321,0.506
609,20.3,979,person,357,286,338,302,0.448
609,20.3,974,person,136,439,111,457,0.673
609,20.3,1098,vehicle,1453,289,1453,289,0.378
609,20.3,1018,person,624,685,623,685,0.542
609,20.3,1060,vehicle,99,519,176,468,0.371
609,20.3,1074,person,456,214,450,218,0.317
610,20.333,10,vehicle,1798,730,1789,731,0.614
610,20.333,12,vehicle,1570,484,1569,485,0.758
610,20.333,64,person,840,927,829,950,0.831
610,20.333,119,person,840,725,826,744,0.762
610,20.333,368,person,1124,414,1119,421,0.68
610,20.333,490,vehicle,1564,695,1600,714,0.885
610,20.333,22,vehicle,1404,217,1404,217,0.733
610,20.333,13,vehicle,1453,287,1453,288,0.563
610,20.333,648,vehicle,1437,767,1493,804,0.931
610,20.333,784,vehicle,754,158,775,142,0.786
610,20.333,142,person,948,694,936,699,0.446
610,20.333,854,vehicle,1169,387,1185,407,0.654
610,20.333,914,vehicle,473,328,513,303,0.882
610,20.333,922,vehicle,1246,644,1287,662,0.7
610,20.333,867,person,915,300,924,303,0.598
610,20.333,18,vehicle,57,488,53,490,0.311
610,20.333,691,person,1672,561,1672,561,0.353
610,20.333,704,person,851,269,851,269,0.573
610,20.333,968,person,1438,480,1449,493,0.474
610,20.333,310,vehicle,1307,414,1307,415,0.369
610,20.333,863,vehicle,1551,321,1550,321,0.633
610,20.333,1020,person,1036,402,1042,394,0.72
610,20.333,950,person,1274,348,1274,341,0.487
610,20.333,1028,vehicle,965,77,978,66,0.509
610,20.333,1037,vehicle,1136,181,1126,197,0.87
610,20.333,30,person,1006,426,1006,421,0.569
610,20.333,969,person,812,254,818,256,0.574
610,20.333,929,person,315,325,307,332,0.612
610,20.333,201,person,1072,488,1088,491,0.561
610,20.333,1041,person,1180,247,1177,254,0.519
610,20.333,909,person,283,334,277,342,0.715
610,20.333,959,person,37,522,23,540,0.528
610,20.333,912,person,429,269,420,277,0.384
610,20.333,1080,vehicle,75,748,91,726,0.533
610,20.333,992,vehicle,945,777,1049,795,0.696
610,20.333,1069,vehicle,1604,335,1603,335,0.402
610,20.333,933,person,259,317,248,323,0.597
610,20.333,979,person,355,288,338,303,0.487
610,20.333,974,person,133,440,109,456,0.665
610,20.333,1098,vehicle,1453,289,1453,289,0.367
610,20.333,1101,person,838,245,838,245,0.335
610,20.333,1060,vehicle,108,513,182,463,0.347
610,20.333,1005,vehicle,255,420,385,331,0.326
610,20.333,1052,person,517,211,503,219,0.314
610,20.333,1042,person,158,437,138,448,0.559
610,20.333,956,vehicle,573,713,646,690,0.442
611,20.367,10,vehicle,1798,730,1802,731,0.469
611,20.367,12,vehicle,1570,485,1570,485,0.757
611,20.367,64,person,839,929,827,953,0.828
611,20.367,119,person,839,727,825,746,0.774
611,20.367,368,person,1124,415,1119,424,0.688
611,20.367,490,vehicle,1568,697,1604,716,0.902
611,20.367,22,vehicle,1404,217,1404,217,0.728
611,20.367,13,vehicle,1453,287,1453,288,0.577
611,20.367,648,vehicle,1443,771,1501,808,0.929
611,20.367,784,vehicle,756,156,776,140,0.771
611,20.367,142,person,947,696,935,708,0.465
611,20.367,854,vehicle,1171,390,1187,410,0.664
611,20.367,914,vehicle,477,325,517,300,0.877
611,20.367,922,vehicle,1251,646,1292,664,0.706
611,20.367,867,person,916,301,925,305,0.621
611,20.367,691,person,1672,561,1672,561,0.371
611,20.367,704,person,851,269,851,269,0.566
611,20.367,968,person,1440,481,1453,494,0.36
611,20.367,310,vehicle,1307,414,1307,415,0.355
611,20.367,863,vehicle,1551,321,1550,321,0.645
611,20.367,1020,person,1037,402,1043,395,0.702
611,20.367,950,person,1274,348,1274,342,0.459
611,20.367,1028,vehicle,967,75,979,65,0.453
611,20.367,1037,vehicle,1135,183,1125,200,0.881
611,20.367,30,person,1006,426,1006,420,0.564
611,20.367,969,person,813,254,818,256,0.563
611,20.367,929,person,314,326,307,332,0.59
611,20.367,201,person,1074,489,1090,492,0.59
611,20.367,1041,person,1180,248,1177,254,0.473
611,20.367,909,person,282,335,275,343,0.671
611,20.367,959,person,35,524,22,541,0.571
611,20.367,912,person,428,270,419,277,0.359
611,20.367,1080,vehicle,77,744,91,713,0.429
611,20.367,992,vehicle,956,779,1057,796,0.452
611,20.367,1069,vehicle,1603,335,1603,335,0.395
611,20.367,933,person,257,318,246,323,0.435
611,20.367,979,person,353,289,337,304,0.547
611,20.367,1083,person,58,485,57,485,0.676
611,20.367,974,person,130,442,108,457,0.636
611,20.367,1098,vehicle,1453,289,1453,288,0.372
611,20.367,1018,person,625,684,639,680,0.306
611,20.367,1101,person,838,245,838,245,0.318
611,20.367,1042,person,155,438,135,447,0.695
611,20.367,978,person,375,349,357,371,0.486
612,20.4,10,vehicle,1799,730,1807,731,0.823
612,20.4,12,vehicle,1570,485,1570,485,0.766
612,20.4,64,person,837,932,826,956,0.833
612,20.4,119,person,837,730,824,748,0.715
612,20.4,368,person,1123,416,1118,425,0.694
612,20.4,490,vehicle,1572,699,1608,718,0.885
612,20.4,22,vehicle,1404,217,1404,218,0.73
612,20.4,13,vehicle,1453,287,1453,288,0.557
612,20.4,648,vehicle,1450,775,1508,812,0.92
612,20.4,784,vehicle,758,155,777,138,0.685
612,20.4,142,person,946,698,933,713,0.698
612,20.4,854,vehicle,1173,392,1190,413,0.801
612,20.4,914,vehicle,482,323,521,298,0.859
612,20.4,922,vehicle,1256,648,1297,666,0.649
612,20.4,867,person,917,301,926,306,0.682
612,20.4,691,person,1672,561,1672,561,0.366
612,20.4,704,person,851,269,851,269,0.594
612,20.4,968,person,1441,483,1454,495,0.493
612,20.4,310,vehicle,1307,414,1307,415,0.403
612,20.4,863,vehicle,1551,321,1550,321,0.601
612,20.4,1020,person,1038,401,1044,395,0.72
612,20.4,950,person,1274,347,1274,342,0.463
612,20.4,1028,vehicle,968,74,982,64,0.455
612,20.4,1037,vehicle,1134,185,1124,202,0.887
612,20.4,30,person,1006,425,1006,420,0.628
612,20.4,969,person,814,254,819,256,0.562
612,20.4,929,person,314,326,305,332,0.676
612,20.4,201,person,1076,489,1092,493,0.551
612,20.4,1041,person,1180,249,1177,256,0.515
612,20.4,909,person,282,336,274,344,0.584
612,20.4,959,person,34,525,22,542,0.388
612,20.4,1080,vehicle,79,741,94,709,0.595
612,20.4,992,vehicle,967,781,1067,800,0.504
612,20.4,1069,vehicle,1603,335,1603,335,0.441
612,20.4,933,person,256,318,245,323,0.521
612,20.4,979,person,351,291,337,304,0.618
612,20.4,1083,person,57,485,56,486,0.639
612,20.4,974,person,128,444,106,457,0.684
